5	124	1.4142135623730951
5	344	28.231188426986208
5	276	22.847319317591726
5	200	17.46424919657298
5	288	17.46424919657298
5	71	12.806248474865697
5	98	35.4682957019364
5	50	44.14748010928823
5	33	31.016124838541646
5	281	39.59797974644666
5	378	16.1245154965971
5	86	3.1622776601683795
5	59	23.706539182259394
5	58	8.48528137423857
5	284	19.4164878389476
5	365	13.601470508735444
5	206	24.041630560342615
5	28	17.804493814764857
5	397	18.027756377319946
5	370	12.806248474865697
5	52	46.06517122512408
5	177	14.7648230602334
5	66	46.389654018972806
5	88	47.01063709417264
5	347	10.295630140987
5	362	12.165525060596439
5	180	35.4682957019364
5	320	21.95449840010015
5	244	20.615528128088304
5	57	19.4164878389476
5	33	31.016124838541646
5	378	16.1245154965971
5	210	43.04648650006177
5	347	10.295630140987
5	360	33.83784863137726
5	163	17.0
5	162	20.223748416156685
5	68	43.41658669218482
5	38	11.045361017187261
5	231	33.24154027718932
5	132	37.8021163428716
5	206	24.041630560342615
5	344	28.231188426986208
5	336	29.154759474226502
5	254	33.52610922848042
5	234	28.460498941515414
5	286	45.45327270945405
5	58	8.48528137423857
5	365	13.601470508735444
5	227	45.0111097397076
5	122	24.186773244895647
5	28	17.804493814764857
5	88	47.01063709417264
5	375	29.017236257093817
5	222	15.0
5	262	24.020824298928627
5	399	37.21558813185679
5	127	43.60045871318328
5	304	28.160255680657446
5	136	47.41307836451879
5	99	19.4164878389476
5	66	46.389654018972806
5	175	30.0
5	251	20.248456731316587
5	196	27.80287754891569
5	164	18.973665961010276
5	177	14.7648230602334
5	177	14.7648230602334
5	244	20.615528128088304
5	99	19.4164878389476
5	84	8.06225774829855
5	331	48.41487374764082
5	122	24.186773244895647
5	287	8.06225774829855
5	291	30.0
5	196	27.80287754891569
5	68	43.41658669218482
5	206	24.041630560342615
5	276	22.847319317591726
5	132	37.8021163428716
5	397	18.027756377319946
5	50	44.14748010928823
5	86	3.1622776601683795
6	11	16.0312195418814
6	28	51.0098029794274
6	29	51.78802950489621
6	311	43.41658669218482
6	16	50.59644256269407
6	288	60.53924347066124
6	399	38.8329756778952
6	88	8.602325267042627
6	304	53.907327887774215
6	180	13.152946437965905
6	61	27.294688127912362
6	286	17.08800749063506
6	242	29.832867780352597
6	61	27.294688127912362
6	164	60.53924347066124
6	88	8.602325267042627
6	286	17.08800749063506
6	11	16.0312195418814
7	380	56.43580423808985
7	73	56.64803615307419
7	211	16.492422502470642
7	180	57.77542730261716
7	244	14.7648230602334
7	69	53.9351462406472
7	202	57.42821606144492
7	234	22.360679774997898
7	127	24.515301344262525
7	238	17.88854381999832
7	61	41.30375285612676
7	382	50.32891812864648
7	33	46.14108798023731
7	11	26.248809496813376
7	16	49.658836071740545
7	135	46.17358552246078
7	57	39.96248240537617
7	231	17.804493814764857
7	282	67.54257916307313
7	272	19.0
7	251	34.20526275297414
7	133	35.35533905932738
7	127	24.515301344262525
7	262	56.61271941887264
7	234	22.360679774997898
7	68	30.805843601498726
7	251	34.20526275297414
7	399	37.12142238654117
7	327	40.45985664828782
7	391	30.528675044947494
7	234	22.360679774997898
7	276	55.154328932550705
7	211	16.492422502470642
7	160	59.30430001273095
7	68	30.805843601498726
7	54	46.0
7	251	34.20526275297414
7	57	39.96248240537617
7	11	26.248809496813376
7	170	40.52159917870962
7	33	46.14108798023731
7	33	46.14108798023731
7	57	39.96248240537617
7	206	42.43819034784589
7	276	55.154328932550705
7	259	51.31276644267
7	206	42.43819034784589
8	362	29.68164415931166
8	136	9.848857801796104
8	288	30.886890422961002
8	102	44.40720662234904
8	260	47.51841748206689
8	11	27.294688127912362
8	128	34.713109915419565
8	276	13.341664064126334
8	59	25.612496949731394
8	124	6.4031242374328485
8	304	25.709920264364882
8	66	16.1245154965971
8	61	26.019223662515376
8	16	40.45985664828782
8	202	18.027756377319946
8	336	43.08131845707603
8	231	30.0
8	99	18.788294228055936
8	66	16.1245154965971
8	254	39.824615503479755
8	372	41.593268686170845
8	213	26.019223662515376
8	397	19.849433241279208
8	128	34.713109915419565
8	251	41.048751503547585
8	211	48.093658625644196
8	141	26.570660511172846
8	273	48.05205510693585
8	391	45.31004303683677
8	267	10.295630140987
8	102	44.40720662234904
8	135	51.24451190127583
8	344	18.973665961010276
8	310	12.083045973594572
8	122	28.0
8	327	5.0
8	254	39.824615503479755
8	213	26.019223662515376
8	281	27.073972741361768
8	372	41.593268686170845
8	28	44.64302857109943
8	99	18.788294228055936
8	78	37.013511046643494
8	341	16.492422502470642
8	291	24.041630560342615
8	254	39.824615503479755
8	59	25.612496949731394
8	234	24.73863375370596
8	344	18.973665961010276
8	102	44.40720662234904
8	136	9.848857801796104
8	162	29.410882339705484
8	141	26.570660511172846
8	160	36.6742416417845
8	78	37.013511046643494
8	59	25.612496949731394
8	260	47.51841748206689
8	397	19.849433241279208
8	210	23.600847442411894
8	380	39.319206502675
8	341	16.492422502470642
8	11	27.294688127912362
8	160	36.6742416417845
8	164	35.0
8	15	26.1725046566048
8	196	39.92492955535426
8	397	19.849433241279208
8	124	6.4031242374328485
8	327	5.0
8	372	41.593268686170845
8	260	47.51841748206689
8	160	36.6742416417845
8	375	18.601075237738275
